1,0,0,0,-0.934090909090909,19.0491483181818,-35.6241494090909,-0.102518181818182,-0.722461363636364,9.75608913636364,-236.363636363636,0,0,0,0,0,0,0,0,0,-76.0909090909091,0,0,0,0,0,0,0,-40.9090909090909,-62.6363636363636,-82.0909090909091,0,0,0,0,0,0,0,0,0,-69.5454545454545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.1818181818182,-71.1818181818182,-64.6363636363636,-59.7272727272727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.8181818181818,-72.8181818181818,-73.6363636363636,-73.6363636363636,0,-40,0,0,0,0,0,0,0,0,-86,-86.4090909090909,-61.3636363636364,-63.8181818181818,0,0,0,0,0,0,0,0,-80.2272727272727,-80.2272727272727,0,-56.4545454545455,-69.4090909090909,-69.4090909090909,-35,0,0,0,0,0,-78.3636363636364,-78.3636363636364,0,0,-76.0909090909091,0,0,0,-76.0909090909091,-76.9090909090909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63.8181818181818,0,0,-40,0,0,0,0,-69.4090909090909,-69,-36.8181818181818,-49.0909090909091,-89.5454545454545,-89.9545454545455,-40,-70.3636363636364,0,0,0,-77.5909090909091,-80.4090909090909,0,-57.2727272727273,-89.2272727272727,0,0,0,0,0,0,0,0,0,-67.0909090909091,-85.2272727272727,0,0,0,0,0,0,0,0,0,-46.6363636363636,-92.4090909090909,0,0,0,0,-65.4545454545455,0,-43.5,0,0,0,-76.0909090909091,0,0,0,0,0,0,0,0,0,-72.8181818181818,0,0,0,-63,-62.1818181818182,-78.8181818181818
2,-0.02,0.789999999999999,0,3.14318181818182,15.1477279090909,-32.8011380606061,-0.221363636363636,-0.882968181818182,9.81594136363637,-290.909090909091,0,0,0,0,0,0,0,0,0,-45.0909090909091,0,0,0,0,0,0,0,-55.030303030303,-48.0606060606061,-61.4545454545455,0,0,0,0,0,0,0,0,0,-20.6060606060606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72.3030303030303,-72.2727272727273,-77.7575757575758,-44.2424242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43.1515151515151,-43.1515151515151,-21.8181818181818,-21.8181818181818,0,0,0,0,0,0,0,0,0,0,-76.1212121212121,-85.5757575757576,-86.1818181818182,-86.3636363636364,0,0,0,0,0,0,0,0,-75.5757575757576,-74.6666666666667,0,-16.7272727272727,-75.6666666666667,-76.0909090909091,-63.8181818181818,0,0,0,0,0,-74.3333333333333,-74.3636363636364,0,0,-81.6666666666667,-76.3636363636364,-64.6060606060606,-65.3939393939394,-22.5454545454545,-22.7878787878788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-37.8181818181818,0,0,0,-40.2424242424242,0,0,0,-68.6666666666667,-68.6666666666667,-10.9090909090909,-36.3636363636364,-83.4848484848485,-83.030303030303,-84.4848484848485,-90.1818181818182,0,0,0,-63.8181818181818,-78.8484848484848,-43.6363636363636,-42.4242424242424,-86.7272727272727,0,0,0,0,0,0,0,0,0,-86.2727272727273,-85.4848484848485,0,0,0,0,0,0,0,0,0,-53.0909090909091,-88.4848484848485,0,0,0,0,-19.3939393939394,0,0,0,0,0,-56.3636363636364,0,0,0,0,0,0,0,0,0,-70.1212121212121,0,0,0,-60.6666666666667,-59.8787878787879,-61.4545454545455
3,0,1.68,0,3.48214285714286,21.7017865,-41.237948,0.169060714285714,-0.755217857142857,9.72695378571429,-178.571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.8571428571429,-47.9285714285714,-79.2857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.0714285714286,-70.2857142857143,-66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.7142857142857,-68.3571428571429,-69.1428571428571,-69.1428571428571,0,0,0,0,0,0,0,0,-73.5714285714286,-73.7857142857143,0,0,-75,-75,-63.6428571428571,0,0,0,0,0,-72.7857142857143,-73.5714285714286,0,0,-63.6428571428571,-66,-81.7857142857143,-82.3571428571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-14.3571428571429,0,-65.2142857142857,0,0,0,-69.7857142857143,-69.7857142857143,0,0,-81.7142857142857,-82.5,-89.3571428571429,-70.7142857142857,0,0,0,-73.7142857142857,-75.5714285714286,-70.7142857142857,0,-87.3571428571429,0,0,0,0,0,0,0,0,0,-68.3571428571429,-68.3571428571429,0,0,-16.5,0,0,0,0,0,0,-63.6428571428571,-86.6428571428571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-18.4285714285714,0,0,-61.2857142857143
4,0.11,2.61,0,-0.0328125,14.65125055,-44.04656385,0.204345,-0.7233525,9.77191555,-310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.3,0,-81.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-74.1,-74.55,-75.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-49.5,-88.35,-79.2,-79.2,0,0,0,0,0,0,0,0,-72,-72.55,0,0,-75.45,-75.45,-44.55,0,0,0,0,0,-73.35,-73.35,0,0,-78.75,-80.85,-72.9,-72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.3,0,-74.7,0,0,0,-70.35,-70.8,0,0,-78.8,-78.8,-88.8,-81,0,0,0,-69,-70.85,-81,0,-76.5,0,0,0,0,0,0,0,0,0,-88.35,-86.1,0,0,-77.45,0,0,0,0,0,0,-59.4,-80.1,0,0,0,0,0,0,0,0,0,0,-40.95,0,0,0,0,0,0,0,0,0,0,0,0,-77.4,0,0,0
5,0.12,3.49,0,7.52395838888889,15.1802089444444,-43.05521,0.0946166666666667,-0.83695,9.86295888888889,-166.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.3333333333333,0,0,0,-70.2222222222222,0,0,0,0,0,0,0,0,0,0,-51.3333333333333,0,0,0,0,0,0,-52,0,0,0,0,0,0,0,0,0,0,0,0,-73.6666666666667,-74,-74.6666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.6666666666667,-92,-78.2222222222222,-78.2222222222222,0,0,0,0,0,0,0,0,-71.3333333333333,-71.3333333333333,0,0,-67.5555555555556,-67.5555555555556,0,0,0,0,0,0,-71.6666666666667,-71.6666666666667,0,0,-78.6666666666667,-79,-72,-71.1111111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-59.5555555555556,0,-27.6666666666667,-52.6666666666667,0,0,-72,-73,0,0,-72,-72,-83.6666666666667,-82,0,0,0,-65,-65,-30,0,-87.6666666666667,0,0,0,0,0,0,0,0,0,-88,-75.5555555555556,0,0,-69.3333333333333,0,0,0,0,0,0,-58.6666666666667,-85.6666666666667,0,0,0,0,0,0,0,0,0,0,-80.8888888888889,0,0,0,0,0,0,0,0,0,0,0,-60,-76.4444444444444,0,0,-43.3333333333333
6,0.15,4.47,0,0.799038461538462,28.2836548846154,-44.2875013846154,0.458071153846154,-1.54161923076923,9.73292342307692,-288.461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.3846153846154,0,-25,0,-72.9230769230769,0,0,0,0,0,0,0,0,0,-66.4615384615385,-71.9230769230769,0,0,0,0,0,0,-71.0769230769231,0,0,0,0,0,-63.6923076923077,-71.9230769230769,0,0,0,0,0,-76,-76.6153846153846,-32.6923076923077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-86.7692307692308,-85.8461538461538,-81.2307692307692,-89.1538461538462,0,0,0,0,0,0,0,0,-69.5384615384615,-69.9230769230769,-81.7692307692308,0,-77,-77.6153846153846,0,0,0,0,0,0,-68.3076923076923,-68.3076923076923,0,0,-76.6153846153846,-80,-72.9230769230769,-49.2307692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-72,0,-27.3076923076923,-77.9230769230769,0,-74.7692307692308,-73.6153846153846,-73.6153846153846,0,-27.3076923076923,-73.6153846153846,-74,-73.8461538461538,-72,0,0,0,-61.8461538461538,-63.7692307692308,-73.0769230769231,-69.2307692307692,-87.3846153846154,0,0,0,0,0,0,0,0,0,-80.3076923076923,-78.4615384615385,0,0,-72,0,0,0,0,0,-90.2307692307692,-50.7692307692308,-79.4615384615385,0,0,0,0,0,0,0,0,0,0,-84,0,0,0,0,0,0,0,0,0,0,0,-83.0769230769231,-52.9230769230769,0,0,-60
7,0.16,4.96,0,0.101420454545455,26.3292625909091,-45.5803996363636,0.288034090909091,-1.08454090909091,9.69332086363637,-240.909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-77.0909090909091,0,-58.9090909090909,0,-7.18181818181818,0,0,0,0,0,0,0,0,0,-58.1818181818182,-74.7272727272727,0,0,0,0,0,0,-70,0,0,0,0,0,-62.3636363636364,-61.2727272727273,0,0,0,0,0,-72.2727272727273,-72.2727272727273,-69.5454545454545,0,0,0,0,0,0,0,0,0,0,0,0,-7.90909090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.9090909090909,-76.0909090909091,-72,-74.4545454545455,0,0,0,0,0,0,0,0,-65.7272727272727,-65.7272727272727,-68.4545454545455,-7.09090909090909,-77.6363636363636,-77.6363636363636,0,0,0,0,0,0,-66.4545454545455,-66.3636363636364,-60.5454545454545,-60.5454545454545,-70.5454545454545,-72.7272727272727,-64.6363636363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-76.0909090909091,0,-71.7272727272727,0,-58.0909090909091,-74.6363636363636,-5.90909090909091,-66.2727272727273,-74.5454545454545,-73.7272727272727,-6.63636363636364,-64.8181818181818,-75.5454545454545,-75.6363636363636,-84.5454545454545,-81,0,0,0,-49.0909090909091,-65.8181818181818,-63.7272727272727,-61.3636363636364,-84.0909090909091,0,0,0,0,0,0,0,0,0,-88.1818181818182,-88,0,0,-7.09090909090909,0,0,0,0,0,-72.8181818181818,-45,-77.3636363636364,0,0,0,0,0,0,0,0,0,0,-80.2727272727273,0,0,0,0,0,0,0,0,-8.54545454545454,0,0,-83.4545454545455,0,0,0,-53.1818181818182
8,-0.36,4.88,0,19.4944454074074,8.4937502962963,-53.0395855185185,0.408516666666667,-0.459555555555556,9.76270059259259,-366.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-63.037037037037,0,-59.5555555555556,0,0,0,0,0,0,0,0,0,0,0,-60.0740740740741,-70.037037037037,0,0,0,0,0,0,-68.4444444444444,-6.74074074074074,0,0,0,0,-55.3703703703704,-64.9259259259259,0,0,0,0,0,-73.8888888888889,-74.2962962962963,-72.4074074074074,0,0,0,0,0,0,0,0,0,0,0,0,-78.5185185185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.6666666666667,0,-7.11111111111111,-32.7407407407407,-84.1111111111111,0,0,0,0,0,0,0,0,-56.2222222222222,-72.0740740740741,-66.4444444444444,-66.4444444444444,-78.4444444444444,-78.4444444444444,0,-37.0740740740741,0,0,0,0,-62.6296296296296,-62.1111111111111,-63.037037037037,-63.037037037037,-75.0740740740741,-78.5925925925926,-23.4074074074074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.2222222222222,0,-74.1111111111111,0,-60.4814814814815,-73.962962962963,-61,-24,-74.8148148148148,-74.8148148148148,-69.6296296296296,-70.1481481481482,-78.4814814814815,-78.0740740740741,-83.5925925925926,-84.2222222222222,0,0,0,-56.4444444444444,-68.9259259259259,-69.8148148148148,-22.2222222222222,-91.7777777777778,0,0,0,0,0,0,0,0,0,-77.5185185185185,-77.5185185185185,0,0,-6.74074074074074,0,0,0,0,0,-75.8148148148148,0,-67.8888888888889,0,0,0,0,0,0,0,0,0,0,-74.962962962963,0,0,0,0,0,0,0,0,-80.0740740740741,0,0,-78.3703703703704,0,0,0,0
9,-1.28,4.89,0,19.1664481578947,12.0434217368421,-51.6868444736842,0.169381578947368,-0.679105263157895,9.77184505263158,-368.421052631579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-58.4210526315789,0,-68.9473684210526,0,0,0,0,0,0,0,0,0,0,0,-63.4736842105263,-68.5789473684211,0,0,0,0,0,0,-55.2631578947368,-91.4210526315789,0,0,0,0,-51.3157894736842,-68.5789473684211,0,0,0,0,0,-78.6842105263158,-78.6842105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.7368421052632,0,-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-71.0526315789474,0,-75.7894736842105,-71.0526315789474,-70.2631578947368,0,0,0,0,0,0,0,0,-52.1052631578947,-77.1578947368421,-78.4210526315789,-78.4210526315789,-65.5263157894737,-65.5263157894737,0,-71.8421052631579,0,0,0,0,-62.8421052631579,-62.8421052631579,-42.8421052631579,-42.8421052631579,-73,-72.4210526315789,0,-29.8947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-53.8421052631579,0,-68.6842105263158,0,-27.7894736842105,-74.5789473684211,-52.8947368421053,0,-78.2631578947368,-78.2631578947368,-61.5789473684211,-61.5789473684211,-82.8947368421053,-82.8947368421053,-69.4736842105263,-68.6842105263158,0,0,0,-72,-73.1578947368421,-81.4210526315789,0,-73.4210526315789,0,0,0,0,0,0,0,0,0,-71.8421052631579,-71.8421052631579,0,0,-71.8421052631579,0,0,0,0,0,0,0,-72.8947368421053,0,0,0,0,0,0,0,0,0,0,-90.5263157894737,0,0,0,0,0,0,0,0,-74.2105263157895,0,0,-53.2631578947368,0,0,0,0
10,-2.18,4.87,0,21.393751,9.00000047368421,-48.1509885789474,-0.198007894736842,-0.514642105263158,9.74706368421053,-194.736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.1578947368421,0,-65.3157894736842,-34.7368421052632,-52.6842105263158,0,0,0,0,0,0,0,0,0,-61.1578947368421,-66.8421052631579,0,0,0,0,0,0,-62.6315789473684,-82.3157894736842,0,0,0,0,-27.3684210526316,-66.8421052631579,0,0,0,0,0,-78.6842105263158,-78.6842105263158,0,0,0,0,0,0,0,0,0,0,0,-50.9473684210526,0,-73.3684210526316,0,-85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-80.5263157894737,0,-85.8947368421053,-80.5263157894737,-79.6315789473684,0,0,0,0,0,0,0,0,-27.7894736842105,-68,-70.6842105263158,-70.6842105263158,-74.2631578947368,-74.2631578947368,0,-81.4210526315789,0,0,0,0,-58.7894736842105,-58.2105263157895,-44,0,-73.5789473684211,-73,0,-63.5263157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-36.6315789473684,0,-59.0526315789474,-71.6842105263158,-59.9473684210526,0,-82.3157894736842,-82.3157894736842,-69.7894736842105,-69.7894736842105,-81.1578947368421,-81.1578947368421,-86.8421052631579,-85.8421052631579,0,0,0,-72.5789473684211,-72.5789473684211,-73.3684210526316,-42.2631578947368,-83.2105263157895,0,0,0,0,0,0,0,-52.1052631578947,-52.1052631578947,-90.4210526315789,-90.4210526315789,0,0,-81.4210526315789,0,0,0,0,0,0,0,-72.8947368421053,0,0,0,0,0,0,0,0,0,0,-84.1052631578947,0,0,0,0,0,0,0,0,-39.5789473684211,0,0,0,0,0,0,-38.2105263157895
11,-3.12,4.87,0,17.4385425,9.25416705555556,-46.1302102222222,-0.00777499999999999,-1.51413333333333,9.61570872222222,-544.444444444444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-56.7777777777778,-52.6666666666667,-80.5555555555556,0,0,0,0,0,0,0,0,0,-48.2222222222222,-62.8888888888889,0,0,0,0,0,0,-62.2222222222222,-71.5555555555556,0,0,0,0,0,-51.3333333333333,0,0,0,0,0,-79.6666666666667,-79.6666666666667,0,0,0,0,0,0,0,0,0,0,-9.44444444444444,-87.6666666666667,0,-18.2222222222222,-63.3333333333333,-73.8888888888889,-9.11111111111111,-9.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-20,0,-74.6666666666667,-70,-69.2222222222222,0,0,0,0,0,0,0,0,-47.3333333333333,-75.6666666666667,-61.4444444444444,-61.4444444444444,-79.1111111111111,-79.1111111111111,0,-20.2222222222222,0,0,0,0,-56.5555555555556,-56.3333333333333,-59.1111111111111,0,-71.1111111111111,-86.2222222222222,0,-55.2222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.3333333333333,-70.6666666666667,-14.8888888888889,-47.3333333333333,-80.4444444444444,-80.4444444444444,-17.3333333333333,-17.3333333333333,-82.1111111111111,-82,-75.7777777777778,-75.5555555555556,0,0,0,-71.6666666666667,-73.4444444444444,-63.7777777777778,-56.7777777777778,-82.4444444444444,0,0,0,0,0,0,0,-93,-92.3333333333333,-70,-70,0,0,-70.7777777777778,0,0,0,0,0,0,0,-69.8888888888889,0,0,0,0,0,0,0,0,0,0,-82.8888888888889,0,0,0,0,0,0,0,0,0,0,-7.44444444444444,0,0,0,0,-51.3333333333333
12,-4.04,4.87,0,23.4901796666667,4.99285714285714,-46.4419658095238,-0.293664285714286,-0.353478571428572,9.76600766666667,-423.809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-34.7619047619048,-47.7619047619048,-84.3333333333333,0,0,0,0,0,0,0,0,0,-50.1904761904762,-64.0952380952381,0,0,0,0,0,0,-56.6666666666667,-43.8095238095238,0,0,0,0,0,-66,0,0,0,0,0,-80.6666666666667,-80.1428571428571,0,0,0,0,0,0,0,0,0,0,-85,-85,0,0,-76.9047619047619,-45.2380952380952,-66.3809523809524,-67.1904761904762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-57.4761904761905,-63.9523809523809,-37.6190476190476,-37.6190476190476,-73.6666666666667,-73.6666666666667,0,0,0,0,0,0,-54.3809523809524,-54.3809523809524,-61.5238095238095,0,-58.2857142857143,-85,-33.5238095238095,-67.3333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-31.4285714285714,-70,0,-57.4761904761905,-84.6190476190476,-84.6190476190476,0,0,-81.9523809523809,-81.4761904761905,-68.8095238095238,-68.8095238095238,0,0,0,-74.0476190476191,-71.5238095238095,-39.0476190476191,-59.0952380952381,-92.5714285714286,0,0,0,0,0,0,0,-93,-93.5238095238095,-72.8571428571429,-72.8571428571429,0,0,0,0,0,0,0,0,0,0,-69.4285714285714,0,0,0,0,0,0,0,0,0,0,-75.2857142857143,0,0,0,0,0,0,0,0,0,0,-54.2380952380952,0,0,-44,0,-70.1904761904762
13,-4.95,4.88,0,25.0968761875,9.6796878125,-39.3644548125,-0.489684375,-0.597065625,9.72019725,-293.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-51.625,-89.9375,0,0,0,0,0,0,0,0,0,-15.5,-59.5,0,0,0,0,0,0,-61.25,0,0,0,0,0,0,-58.6875,0,0,0,0,0,-77.5,-77.3125,0,0,0,0,0,0,0,0,0,0,-74.375,-81.75,-68.25,0,-83.125,0,-71.75,-72.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-62.125,-79,0,0,-79.625,-79.625,0,0,0,0,0,0,-53.625,-53.625,-67.875,0,-71.1875,-77.375,-56,-56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-69.1875,0,-62.125,-85.375,-84.5625,0,0,-82.625,-82.625,-74.375,-74.375,0,0,0,-65.625,-72,0,-18.25,-93.1875,0,0,0,0,0,0,-73.9375,-81.375,-82.25,-22.5,-22.5,0,0,0,0,0,0,0,0,0,0,-68.8125,0,0,0,0,0,0,0,0,0,0,-81.375,0,0,0,0,0,0,0,0,0,0,-58.625,0,0,-73.5,0,-64.75
14,-5.9,4.86,0,17.6109387,11.9962504,-37.9996887,0.0219975,-1.14006,9.65914545,-535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.9,-84.7,0,0,0,0,0,0,0,0,0,-16.2,-56.7,0,0,0,0,0,0,-7,-27.9,0,0,0,0,0,-56.7,0,0,0,0,0,-77.9,-77.2,0,0,0,0,0,0,0,0,0,0,-82,-82,-67.2,0,-9.5,0,-49.2,-49.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-70.2,-78,0,0,-9.1,-9.1,0,0,0,0,0,0,-51.6,-51.6,-52.8,0,-71.1,-63.6,-55.8,-54.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-67.7,0,-7.1,-88.8,-88.4,-76.5,0,-85.7,-84.7,-8.5,-51,0,0,0,-68.4,-73.3,-23.4,-23.7,-86.3,0,0,0,0,0,0,-72.8,-94.7,-95,0,0,0,0,0,0,0,0,0,0,0,0,-66.3,0,0,0,0,0,0,0,0,0,0,-9.3,0,0,-28.2,0,0,0,0,0,0,0,-40.2,0,0,-67.2,0,-59.2
15,-6.86,4.86,0,22.6231258,7.21812513333333,-42.1156263666667,-0.03376,-0.876835,9.80522536666667,-336.666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.8,-12.6,-82.4,0,0,0,0,0,0,0,0,0,-47,-52.8,0,0,0,0,0,0,-13.8,-80.2,0,0,0,0,0,-52.8,0,0,0,0,0,-76.6,-76.6,0,0,0,0,0,0,0,0,0,0,-83,-83.6,-56,0,0,-72,-16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-73.5333333333333,-79,0,0,0,0,0,0,0,0,0,0,-53.2,-53.4,-58.4,0,-70.4,-70.6,-49.6,-59.8666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.6,-68.4,0,0,-75.1333333333333,-76,-74.2666666666667,-17.2,-83,-82.6,0,0,0,0,0,-74.8,-64.5333333333333,-62.4,-63.2,-89.6,0,0,0,0,0,0,-60.6666666666667,-92.8,-93.4,0,0,0,0,0,0,0,0,0,0,0,0,-68.2,0,0,0,0,0,0,0,0,0,0,-74.4,0,0,-75.2,0,0,0,0,0,0,0,0,0,0,-16.8,0,-14.8
16,-7.77,4.88,0,22.5259622307692,16.9276449230769,-45.8437518846154,0.0694096153846154,-1.03295192307692,9.85842742307692,-296.153846153846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64.6153846153846,-48.4615384615385,-84.8076923076923,0,0,0,0,0,0,0,0,0,-42.3076923076923,-56.0384615384615,0,0,0,0,0,0,-64.4230769230769,-89,0,0,0,0,0,-56.0384615384615,0,0,0,0,0,-72.5769230769231,-72.5769230769231,0,0,0,0,0,0,0,0,0,0,-82.1923076923077,-82.8076923076923,0,-58.4615384615385,0,-69.2307692307692,-63.8461538461538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-60.7692307692308,-75.1923076923077,-60.6538461538462,0,0,0,0,0,0,0,0,0,-54.1923076923077,-55,-55.3846153846154,-13.2692307692308,-56.1538461538462,-76.6538461538462,-11.9230769230769,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17.6923076923077,0,-44.6153846153846,-67.8076923076923,-46.0384615384615,0,-90.6538461538462,-90.8461538461538,-67.6923076923077,-66.1538461538462,-84.8846153846154,-84.6923076923077,0,0,0,0,0,-56.1538461538462,-73.5769230769231,-51,-51.6538461538462,-92,0,0,0,0,0,0,0,-94,-93,0,0,0,0,0,0,0,0,0,0,0,0,-66.1923076923077,0,0,0,0,0,0,0,0,0,0,-71.5384615384615,0,0,-61.4615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0
